price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,drive,type,state
14900,2018.0,chevrolet,equinox,like new,4 cylinders,gas,149104.0,automatic,fwd,SUV,tx
6500,1996.0,ford,mustang,excellent,8 cylinders,gas,72000.0,manual,rwd,convertible,sc
9200,2011.0,mercedes-benz,c300,good,6 cylinders,gas,69193.0,automatic,rwd,sedan,ca
4000,2007.0,ram,1500,good,8 cylinders,gas,190000.0,automatic,4wd,truck,fl
7500,2009.0,pontiac,vibe,excellent,4 cylinders,gas,44518.0,automatic,fwd,unknown,oh
47590,2020.0,mercedes-benz,e-class e 350,good,unknown,other,8923.0,other,rwd,sedan,ga
73990,2020.0,cadillac,escalade 4dr premium,unknown,8 cylinders,gas,17663.0,automatic,4wd,SUV,or
7500,2014.0,volkswagen,passat 1.8t wolfsburg,excellent,5 cylinders,gas,123000.0,automatic,unknown,sedan,ca
14249,2019.0,ford,fusion se awd.,excellent,4 cylinders,gas,32700.0,automatic,4wd,sedan,nj
30980,2013.0,audi,s6,unknown,8 cylinders,gas,38807.0,automatic,4wd,sedan,wa
11995,2014.0,chevrolet,cruze,good,4 cylinders,gas,65505.0,automatic,fwd,sedan,ca
44990,2020.0,gmc,sierra 1500 crew cab,good,unknown,other,14709.0,other,unknown,pickup,ok
22990,2020.0,hyundai,sonata se sedan 4d,good,unknown,gas,3066.0,other,fwd,sedan,il
400,2012.0,unknown,smart car,unknown,unknown,gas,99898.0,automatic,unknown,unknown,ca
46659,2019.0,ram,2500 big horn 4x4,excellent,8 cylinders,gas,13078.0,automatic,4wd,truck,nm
35590,2020.0,lincoln,corsair sport utility 4d,good,unknown,gas,1454.0,other,fwd,other,in
7988,2009.0,cadillac,cts,unknown,unknown,gas,147905.0,automatic,rwd,unknown,wa
6800,2017.0,ford,fiesta se,excellent,4 cylinders,gas,33929.0,automatic,fwd,hatchback,oh
19900,2019.0,toyota,camry,good,4 cylinders,gas,55292.0,automatic,fwd,sedan,ia
14695,2015.0,subaru,brz limited,like new,4 cylinders,gas,88000.0,automatic,rwd,coupe,fl
36999,2016.0,ram,1500 sport 4x4,excellent,8 cylinders,gas,73376.0,automatic,4wd,pickup,id
5999,2002.0,toyota,4runner,unknown,6 cylinders,gas,118615.0,automatic,unknown,SUV,ca
8591,2013.0,hyundai,elantra,unknown,4 cylinders,gas,91780.0,automatic,fwd,sedan,fl
23999,2015.0,lexus,is 350 basesedan,excellent,6 cylinders,gas,62835.0,automatic,unknown,sedan,fl
9495,2010.0,toyota,corolla,unknown,4 cylinders,gas,143426.0,automatic,fwd,sedan,ks
64000,2015.0,chevrolet,unknown,unknown,8 cylinders,other,1749.0,automatic,fwd,other,ks
13495,2016.0,hyundai,veloster,unknown,4 cylinders,gas,102050.0,automatic,fwd,hatchback,co
21995,2014.0,ford,f150 supercrew cab,unknown,unknown,gas,144007.0,automatic,unknown,unknown,oh
12500,2002.0,unknown,2002   Corvette Convertible,good,8 cylinders,gas,87000.0,automatic,rwd,convertible,al
16900,2015.0,kia,optima,good,4 cylinders,gas,82999.0,automatic,fwd,sedan,al
22730,2003.0,harley-davidson,davidson,excellent,8 cylinders,gas,91833.0,automatic,rwd,unknown,tx
31590,2018.0,lexus,nx 300 sport utility 4d,good,unknown,gas,6462.0,other,fwd,hatchback,ma
38990,2018.0,ford,f150 supercrew cab xlt,good,6 cylinders,gas,36881.0,automatic,4wd,pickup,ky
9900,2005.0,toyota,solara se convertible,excellent,6 cylinders,gas,96134.0,automatic,fwd,convertible,oh
19998,2011.0,jeep,wrangler unlimited,unknown,6 cylinders,gas,136039.0,automatic,4wd,SUV,id
15995,2012.0,chevrolet,tahoe,excellent,8 cylinders,gas,162019.0,automatic,4wd,SUV,ia
5995,2012.0,ford,escape xlt,unknown,unknown,gas,150488.0,automatic,unknown,unknown,mn
12000,2014.0,toyota,camry,excellent,4 cylinders,gas,74315.0,automatic,fwd,sedan,ca
10999,2014.0,toyota,camry,excellent,4 cylinders,gas,153209.0,automatic,fwd,sedan,ga
3995,2009.0,saturn,astra,unknown,4 cylinders,gas,111000.0,automatic,fwd,sedan,oh
5500,2005.0,chevrolet,silverado 2500hd,unknown,unknown,gas,252000.0,automatic,unknown,unknown,ks
26998,2017.0,chevrolet,tahoe,unknown,8 cylinders,gas,78305.0,automatic,rwd,SUV,fl
20288,2015.0,mercedes-benz,glk,unknown,6 cylinders,gas,48889.0,automatic,rwd,SUV,tn
40990,2017.0,jeep,wrangler unlimited rubicon,good,unknown,other,30092.0,other,4wd,other,md
16995,2017.0,nissan,altima,excellent,4 cylinders,gas,53000.0,automatic,fwd,sedan,az
68550,2019.0,ford,expedition,unknown,6 cylinders,gas,7051.0,automatic,4wd,SUV,in
10999,2013.0,ford,transit connect,excellent,4 cylinders,gas,111530.0,automatic,fwd,unknown,ca
92990,2020.0,rover,unknown,unknown,unknown,other,6635.0,automatic,4wd,SUV,ny
16500,2014.0,jaguar,xf,like new,6 cylinders,gas,91000.0,automatic,rwd,unknown,pa
27899,2014.0,jeep,wrangler unlimi,unknown,unknown,gas,116053.0,automatic,unknown,other,tx
87999,2020.0,gmc,sierra 3500hd,unknown,8 cylinders,diesel,7886.0,automatic,4wd,truck,wa
8750,2011.0,mini,van,unknown,unknown,gas,136742.0,automatic,unknown,mini-van,md
26995,2017.0,ford,f-150,excellent,6 cylinders,gas,114186.0,automatic,4wd,truck,ia
28988,2018.0,subaru,forester,unknown,unknown,other,8226.0,other,unknown,unknown,co
28590,2018.0,lincoln,mkz reserve sedan 4d,good,unknown,gas,19319.0,other,unknown,sedan,nj
10990,2014.0,toyota,camry,unknown,unknown,gas,107648.0,automatic,fwd,sedan,fl
13995,2017.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,39500.0,automatic,unknown,sedan,ca
10500,2006.0,ram,1500 lone star,good,8 cylinders,gas,156636.0,automatic,rwd,truck,tx
16995,2015.0,hyundai,genesis,excellent,6 cylinders,gas,81000.0,manual,unknown,unknown,tx
29999,2020.0,ford,escape,unknown,other,gas,14870.0,automatic,4wd,SUV,wa
5200,2013.0,chevrolet,equinox,good,4 cylinders,gas,172000.0,automatic,unknown,unknown,wi
41995,2017.0,chevrolet,silverado 1500 4wd cre,unknown,8 cylinders,other,52734.0,other,unknown,other,az
8500,2014.0,toyota,camry se sport,excellent,4 cylinders,gas,165918.0,automatic,fwd,sedan,ky
30000,2009.0,cadillac,cts-v,excellent,8 cylinders,gas,87500.0,manual,rwd,sedan,oh
9999,2013.0,nissan,altima,excellent,6 cylinders,gas,168364.0,automatic,fwd,sedan,sc
54000,2016.0,unknown,Kenworth,like new,unknown,diesel,171000.0,other,unknown,unknown,mo
7500,2008.0,ford,super duty f-250 srw,unknown,8 cylinders,diesel,68766.0,automatic,4wd,truck,pa
27590,2018.0,unknown,Genesis G80 3.8 Sedan 4D,good,6 cylinders,gas,34066.0,other,rwd,sedan,ny
14990,2013.0,kia,optima 4dr sdn sx w/limited,unknown,4 cylinders,gas,75363.0,automatic,fwd,sedan,or
19000,2001.0,porsche,911 carrera,excellent,6 cylinders,gas,120000.0,automatic,4wd,convertible,ca
63900,2016.0,gmc,2500,unknown,unknown,diesel,80816.0,automatic,unknown,unknown,tx
18590,2014.0,lexus,ct 200h hatchback 4d,good,unknown,hybrid,69748.0,other,fwd,hatchback,nc
3900,2001.0,nissan,altima gxe,good,4 cylinders,gas,132000.0,automatic,unknown,sedan,ca
22990,2018.0,mazda,cx-5 sport suv 4d,good,unknown,gas,13457.0,other,fwd,other,nm
1200,2006.0,kia,amanti base 4dr sedan,good,6 cylinders,gas,200000.0,automatic,fwd,sedan,oh
10700,2011.0,bmw,535xi,unknown,6 cylinders,gas,130494.0,automatic,4wd,sedan,mi
12997,2013.0,ford,explorer,unknown,6 cylinders,gas,131985.0,automatic,4wd,SUV,fl
27500,1997.0,ford,f350 crew,excellent,8 cylinders,gas,114000.0,automatic,4wd,truck,ca
700,1995.0,chevrolet,unknown,unknown,unknown,gas,220000.0,automatic,unknown,unknown,ma
23995,2014.0,ford,f150 supercrew cab,good,8 cylinders,gas,64000.0,automatic,4wd,truck,pa
40590,2013.0,cadillac,cts cts-v coupe 2d,good,unknown,other,57384.0,other,rwd,coupe,pa
29990,2017.0,jeep,grand cherokee overland,good,8 cylinders,gas,56987.0,other,4wd,other,fl
29995,2015.0,bmw,2 series m235i,excellent,6 cylinders,gas,27300.0,automatic,rwd,convertible,ny
23250,2020.0,hyundai,santa fe,unknown,4 cylinders,gas,37400.0,automatic,4wd,SUV,mn
6500,2011.0,ford,econoline wagon,excellent,8 cylinders,gas,88361.0,automatic,rwd,unknown,fl
36990,2017.0,bmw,x5 xdrive35i sport utility,good,unknown,other,23898.0,other,unknown,SUV,ny
5495,2007.0,bmw,328xi,unknown,unknown,gas,173371.0,automatic,unknown,wagon,ny
32995,2019.0,honda,pilot,unknown,6 cylinders,gas,39000.0,automatic,fwd,SUV,fl
4995,1997.0,mercury,moutaineer awd,like new,8 cylinders,gas,128000.0,automatic,4wd,SUV,oh
6995,2006.0,ford,mustang,unknown,unknown,gas,112918.0,automatic,unknown,convertible,oh
6988,2004.0,chrysler,300,unknown,unknown,gas,30000.0,automatic,unknown,unknown,ok
3900,2004.0,toyota,sienna,unknown,unknown,gas,221389.0,automatic,unknown,unknown,mi
21983,2016.0,honda,odyssey,unknown,6 cylinders,gas,77725.0,automatic,fwd,van,tx
25993,2013.0,toyota,tacoma sr5,unknown,unknown,gas,1.0,automatic,unknown,unknown,nc
37190,2014.0,gmc,sierra 1500,unknown,unknown,gas,73065.0,automatic,4wd,pickup,mo
9995,2007.0,ford,f-150 king ranch supercrew,good,8 cylinders,gas,185000.0,automatic,fwd,pickup,ca
15495,2014.0,mercedes-benz,e-class,unknown,unknown,gas,69380.0,automatic,unknown,other,nj
5980,2006.0,honda,odyssey,unknown,6 cylinders,gas,167440.0,automatic,fwd,van,al
24982,2019.0,toyota,rav4,unknown,4 cylinders,gas,26860.0,automatic,fwd,SUV,fl
2500,1997.0,nissan,maxima,good,6 cylinders,gas,179955.0,automatic,fwd,sedan,co
5990,1997.0,toyota,camry le,excellent,4 cylinders,gas,69657.0,automatic,fwd,unknown,mo
51990,2015.0,chevrolet,corvette stingray z51,good,8 cylinders,gas,7389.0,other,rwd,convertible,tn
8512,2012.0,unknown,scion xd,excellent,4 cylinders,gas,125755.0,automatic,fwd,SUV,ca
22990,2017.0,infiniti,qx50 sport utility 4d,good,unknown,other,21297.0,other,unknown,hatchback,mi
33700,2008.0,ford,f-650,good,6 cylinders,diesel,456638.0,automatic,rwd,other,co
30990,2017.0,cadillac,ct6 3.6 luxury sedan 4d,good,6 cylinders,gas,53561.0,other,unknown,sedan,ga
32590,2017.0,lexus,rx 350 sport utility 4d,good,6 cylinders,gas,20425.0,other,fwd,other,pa
11200,2012.0,acura,tsx,good,4 cylinders,gas,115162.0,automatic,fwd,sedan,mo
10500,2012.0,chevrolet,silverado 1500,unknown,unknown,gas,179983.0,automatic,rwd,pickup,oh
6200,2005.0,unknown,International,good,unknown,diesel,160072.0,automatic,unknown,unknown,tx
4995,2003.0,chrysler,sebring,excellent,6 cylinders,gas,53317.0,automatic,fwd,convertible,oh
6250,2006.0,acura,tlx,good,unknown,gas,157800.0,manual,unknown,sedan,ct
24990,2018.0,honda,civic si coupe 2d,good,unknown,other,31547.0,other,fwd,coupe,md
10000,2000.0,ford,f350 lariat,good,8 cylinders,diesel,254000.0,automatic,4wd,unknown,wa
39590,2017.0,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,10496.0,other,rwd,coupe,md
21995,2018.0,ford,mustang,excellent,4 cylinders,gas,63408.0,automatic,rwd,coupe,il
13995,2013.0,nissan,pathfinder sv,excellent,6 cylinders,gas,101824.0,automatic,fwd,SUV,la
13980,1999.0,chevrolet,corvette,excellent,unknown,gas,132969.0,automatic,unknown,unknown,sc
1500,2004.0,toyota,corolla,good,4 cylinders,gas,176000.0,automatic,fwd,sedan,oh
28998,2016.0,ford,f-150,unknown,6 cylinders,gas,37852.0,automatic,4wd,pickup,oh
19995,2017.0,ford,focus,excellent,4 cylinders,gas,39269.0,manual,fwd,sedan,pa
16999,2016.0,buick,encore w/ backup camera,unknown,4 cylinders,gas,33500.0,automatic,fwd,SUV,ca
5300,2011.0,chevrolet,impala,good,6 cylinders,gas,135000.0,automatic,fwd,sedan,il
12995,2016.0,dodge,journey r/t,excellent,6 cylinders,gas,127000.0,automatic,fwd,SUV,mi
21990,2015.0,hyundai,genesis 3.8 sedan 4d,good,6 cylinders,gas,51933.0,automatic,rwd,sedan,ga
27590,2016.0,ram,1500 crew cab big horn,good,6 cylinders,gas,64791.0,other,unknown,pickup,ks
28988,2019.0,gmc,terrain,excellent,4 cylinders,gas,25150.0,automatic,4wd,SUV,wi
7995,2008.0,toyota,camry,unknown,unknown,hybrid,150927.0,automatic,fwd,sedan,or
47995,2019.0,chevrolet,silverado,unknown,unknown,gas,23720.0,automatic,unknown,unknown,ca
13991,2015.0,ford,fusion,unknown,unknown,hybrid,90504.0,automatic,unknown,sedan,ca
1800,2010.0,honda,odyssey,unknown,6 cylinders,gas,96000.0,automatic,rwd,van,ga
16988,2011.0,bmw,3 series,unknown,6 cylinders,gas,66382.0,automatic,rwd,coupe,va
11495,2010.0,jeep,wrangler,excellent,4 cylinders,gas,110045.0,manual,4wd,SUV,ny
5200,2007.0,ram,cummins 3500 laramie,like new,6 cylinders,diesel,170000.0,manual,4wd,unknown,nm
9990,2010.0,cadillac,cts,unknown,unknown,gas,127199.0,automatic,unknown,wagon,tn
26907,2014.0,ford,f-150,unknown,8 cylinders,gas,152622.0,automatic,4wd,pickup,tx
30990,2014.0,ford,f150 supercrew cab fx4,good,unknown,other,67344.0,other,4wd,pickup,pa
40477,2018.0,dodge,challenger,unknown,unknown,gas,5356.0,manual,unknown,other,co
17500,2017.0,toyota,camry le,good,4 cylinders,gas,37423.0,automatic,fwd,sedan,tx
5995,2013.0,volkswagen,jetta,excellent,4 cylinders,gas,201076.0,automatic,fwd,sedan,or
4995,2005.0,jeep,grand cherokee,unknown,unknown,gas,172107.0,automatic,4wd,SUV,ok
22590,2020.0,honda,civic sport coupe 2d,good,unknown,other,2615.0,other,unknown,coupe,co
9995,2013.0,chrysler,town & country limited,unknown,6 cylinders,other,134162.0,automatic,fwd,van,az
7490,2010.0,subaru,forester,unknown,unknown,gas,193411.0,automatic,unknown,SUV,mn
13985,2014.0,mercedes-benz,glk,excellent,unknown,gas,114280.0,automatic,rwd,SUV,ca
27990,2012.0,toyota,tacoma double cab pickup,good,6 cylinders,gas,67245.0,other,4wd,pickup,fl
14995,2014.0,subaru,outback,excellent,6 cylinders,gas,104700.0,automatic,4wd,unknown,mt
3400,2005.0,volvo,xc70,good,unknown,gas,166000.0,automatic,unknown,unknown,mt
9000,2014.0,ford,focus se hatchback,excellent,unknown,gas,98472.0,other,unknown,unknown,ca
5800,2007.0,saturn,outlook,good,unknown,gas,154342.0,automatic,unknown,unknown,ky
36995,2012.0,ford,f250 super duty 4x4,unknown,unknown,gas,41364.0,automatic,4wd,unknown,tn
3900,2008.0,chevrolet,malibu 2lt,unknown,4 cylinders,gas,204000.0,automatic,unknown,unknown,ca
39999,2017.0,ram,1500 laramie 4x4 gas,unknown,unknown,gas,47070.0,automatic,4wd,truck,wa
5500,1991.0,honda,crx,fair,unknown,gas,220545.0,manual,unknown,unknown,tx
11995,2010.0,ford,f150,unknown,unknown,gas,169387.0,automatic,unknown,unknown,mi
18288,2016.0,ford,escape,unknown,unknown,gas,61481.0,automatic,fwd,SUV,co
6998,2009.0,subaru,forester,unknown,unknown,gas,148938.0,manual,unknown,SUV,ct
30990,2019.0,ford,ranger supercrew xl pickup,good,unknown,gas,5468.0,other,unknown,pickup,ny
38500,2017.0,ford,f150 king ranch super crew,like new,6 cylinders,gas,83250.0,automatic,4wd,pickup,tn
28590,2017.0,dodge,challenger r/t shaker,good,unknown,other,65817.0,other,rwd,coupe,tn
52590,2019.0,bmw,x5 xdrive40i sport utility,good,unknown,other,18933.0,other,unknown,other,ny
6495,2012.0,chrysler,town & country,good,6 cylinders,gas,188000.0,automatic,fwd,unknown,ny
15500,2012.0,lexus,rx350 awd,excellent,6 cylinders,gas,113000.0,automatic,4wd,SUV,mi
20759,2014.0,gmc,acadia,unknown,unknown,gas,71039.0,automatic,4wd,SUV,mn
16988,2011.0,bmw,3 series,unknown,6 cylinders,gas,66382.0,automatic,rwd,coupe,nc
9777,2010.0,toyota,camry se,good,4 cylinders,gas,143053.0,automatic,fwd,sedan,wa
15990,2016.0,toyota,corolla,unknown,unknown,gas,60060.0,automatic,fwd,sedan,or
6995,2010.0,honda,fit,unknown,unknown,gas,107619.0,automatic,fwd,hatchback,or
4000,2002.0,toyota,prius,good,4 cylinders,gas,102000.0,automatic,fwd,sedan,mn
6400,2000.0,toyota,land cruiser,good,8 cylinders,gas,233000.0,automatic,fwd,SUV,sd
4500,1999.0,cadillac,deville,like new,8 cylinders,gas,74000.0,automatic,rwd,unknown,az
12000,1997.0,jeep,wrangler,excellent,4 cylinders,gas,130000.0,manual,4wd,offroad,ca
39990,2020.0,infiniti,qx60 luxe sport utility,good,6 cylinders,gas,6500.0,automatic,unknown,other,fl
7995,2012.0,unknown,Scion iQ,unknown,4 cylinders,gas,88125.0,automatic,fwd,hatchback,nv
26590,2017.0,toyota,rav4 hybrid se sport,good,unknown,hybrid,42163.0,automatic,unknown,SUV,ca
3999,2011.0,chevrolet,equinox,unknown,6 cylinders,other,176697.0,automatic,fwd,SUV,nj
15998,2017.0,nissan,rogue,excellent,unknown,gas,48993.0,automatic,fwd,SUV,ca
5995,2013.0,kia,soul,good,4 cylinders,gas,143972.0,automatic,fwd,sedan,ia
33990,2020.0,infiniti,qx60 pure sport utility,good,unknown,other,9999.0,other,unknown,other,fl
33997,2019.0,ram,promaster cargo,unknown,6 cylinders,gas,29376.0,automatic,fwd,van,mi
58988,2015.0,gmc,sierra 2500 hd crew cab,unknown,8 cylinders,gas,70302.0,automatic,4wd,truck,mt
4295,2002.0,lexus,430 ls,like new,8 cylinders,gas,144000.0,automatic,rwd,sedan,fl
46296,2020.0,gmc,sierra 1500,unknown,unknown,diesel,27244.0,automatic,rwd,pickup,az
39990,2019.0,gmc,sierra 1500 double cab,good,8 cylinders,gas,7256.0,other,unknown,pickup,ny
12995,2009.0,chevrolet,tahoe,unknown,unknown,gas,117000.0,automatic,unknown,unknown,tn
1500,2010.0,chevrolet,silverado 1500,like new,8 cylinders,gas,141000.0,automatic,4wd,truck,ma
11995,2012.0,chevrolet,silverado 1500,good,8 cylinders,gas,239955.0,automatic,4wd,pickup,mn
25900,2015.0,dodge,grand caravan se wheelcha,unknown,6 cylinders,gas,34358.0,automatic,fwd,van,wy
16500,2002.0,ram,2500,excellent,6 cylinders,diesel,217000.0,manual,4wd,truck,or
605,2018.0,chevrolet,silverado 1500 crew,unknown,8 cylinders,gas,48397.0,automatic,4wd,unknown,or
7700,2006.0,toyota,highlander hybrid,excellent,6 cylinders,hybrid,164635.0,automatic,4wd,SUV,ia
27590,2013.0,toyota,tacoma access cab pickup,good,unknown,other,43937.0,other,4wd,pickup,ca
478,2015.0,ram,1500,unknown,6 cylinders,diesel,84442.0,automatic,4wd,truck,or
17000,2014.0,audi,q5,excellent,unknown,gas,98350.0,automatic,unknown,unknown,mt
3300,2002.0,buick,century,excellent,6 cylinders,gas,151260.0,automatic,fwd,sedan,ca
6988,2010.0,toyota,camry base,good,4 cylinders,gas,208904.0,automatic,fwd,sedan,wa
5490,2005.0,toyota,sienna,unknown,unknown,gas,223023.0,automatic,fwd,wagon,fl
17000,2012.0,porsche,cayenne s,excellent,8 cylinders,gas,104000.0,automatic,unknown,SUV,ca
20995,2013.0,toyota,sienna,good,6 cylinders,gas,44655.0,automatic,fwd,van,ca
19900,2016.0,ford,f-150,unknown,unknown,gas,161988.0,automatic,unknown,unknown,co
17499,2017.0,toyota,camry,excellent,unknown,gas,56212.0,automatic,fwd,sedan,az
26990,2019.0,volkswagen,jetta gli autobahn,good,unknown,gas,9465.0,other,fwd,sedan,tn
11499,2009.0,acura,tsx,like new,4 cylinders,gas,109300.0,automatic,fwd,sedan,ca
18958,2016.0,jeep,patriot,unknown,4 cylinders,gas,46869.0,automatic,4wd,SUV,ga
23990,2013.0,ram,1500,unknown,unknown,other,60087.0,automatic,rwd,truck,az
39999,2019.0,jeep,grand cherokee,unknown,6 cylinders,gas,14057.0,automatic,4wd,SUV,wa
5495,2006.0,toyota,4runner limited,unknown,unknown,gas,120000.0,automatic,unknown,unknown,ny
12990,2013.0,bmw,328i sport 6 speed manual,excellent,unknown,gas,112000.0,manual,unknown,unknown,fl
18995,2019.0,dodge,grand caravan,unknown,unknown,other,46637.0,automatic,fwd,mini-van,ak
29900,2015.0,gmc,sierra 1500,unknown,unknown,gas,71406.0,automatic,unknown,unknown,wi
24985,2016.0,ram,1500,unknown,unknown,gas,88974.0,automatic,unknown,other,nj
18194,2019.0,honda,fit,unknown,4 cylinders,gas,33662.0,automatic,fwd,wagon,ak
10599,2013.0,volkswagen,jetta,unknown,4 cylinders,diesel,86545.0,automatic,fwd,sedan,ut
8950,2012.0,ford,explorer,excellent,4 cylinders,gas,193000.0,automatic,fwd,SUV,tx
46990,2020.0,rover,range evoque p250 se,good,unknown,gas,147.0,automatic,unknown,SUV,tn
8000,2013.0,chrysler,town & country touring,good,6 cylinders,gas,141130.0,automatic,fwd,mini-van,mi
5500,2005.0,lexus,es 330,excellent,6 cylinders,gas,150000.0,automatic,fwd,sedan,ia
13900,2019.0,nissan,sentra,unknown,unknown,gas,46391.0,automatic,fwd,unknown,mn
29779,2015.0,chevrolet,silverado 1500 lt automatic,unknown,unknown,gas,73350.0,automatic,4wd,pickup,az
19990,2018.0,mitsubishi,outlander es sport,good,unknown,other,15207.0,automatic,4wd,SUV,il
35990,2018.0,mercedes-benz,e-class e 300,good,unknown,gas,8211.0,automatic,rwd,sedan,al
6900,2014.0,ford,focus,unknown,unknown,gas,164840.0,automatic,unknown,unknown,mi
22495,2012.0,jeep,wrangler unlimited sport,excellent,6 cylinders,gas,74174.0,automatic,4wd,SUV,pa
15900,2014.0,audi,allroad,unknown,4 cylinders,gas,108215.0,automatic,unknown,sedan,ny
21995,2018.0,jeep,cherokee,unknown,unknown,gas,25857.0,automatic,unknown,unknown,nj
4995,2004.0,honda,accord sdn,excellent,6 cylinders,gas,194533.0,automatic,fwd,sedan,sc
53000,2006.0,unknown,Sterling Acterra,unknown,unknown,diesel,160322.0,automatic,unknown,unknown,fl
11900,2018.0,kia,soul +,unknown,4 cylinders,gas,99373.0,automatic,fwd,wagon,az
8400,2016.0,chevrolet,cruze lt,good,4 cylinders,gas,78800.0,automatic,fwd,sedan,in
32923,2020.0,jeep,grand cherokee,unknown,6 cylinders,gas,13692.0,other,4wd,SUV,ak
39990,2020.0,acura,mdx sh-awd sport utility,good,6 cylinders,gas,1237.0,other,unknown,other,tn
10498,2011.0,ford,f150 xlt 4x4,unknown,unknown,gas,7777777.0,automatic,unknown,unknown,fl
16888,2017.0,buick,encore preferred,unknown,unknown,gas,25189.0,automatic,unknown,unknown,ny
33990,2020.0,cadillac,xt4 premium luxury,good,unknown,other,10844.0,other,unknown,hatchback,mi
28590,2017.0,lexus,rx 350 sport utility 4d,good,6 cylinders,gas,71314.0,other,fwd,SUV,ca
15990,2016.0,unknown,Scion iM Hatchback 4D,good,unknown,gas,40668.0,other,fwd,hatchback,ks
16995,2010.0,nissan,frontier se 4x4,excellent,6 cylinders,gas,92057.0,automatic,4wd,pickup,ak
36900,2014.0,toyota,sienna,unknown,6 cylinders,gas,43702.0,automatic,fwd,unknown,co
22590,2013.0,ford,f150 super cab xl pickup 4d,good,6 cylinders,other,14169.0,other,unknown,pickup,ar
1300,2017.0,unknown,ALL MAKES ALL MODELS,good,unknown,gas,75000.0,automatic,unknown,unknown,tx
33990,2019.0,ford,ranger supercrew xlt pickup,good,unknown,other,9257.0,other,unknown,pickup,ca
1900,1991.0,toyota,mr2,good,4 cylinders,gas,39373.0,automatic,rwd,coupe,nc
